"tabel";"gecheckt";"regel";"sub";"sql";"regel_oud";"sub_oud";"sql_oud";"nieuw";"volgnr";"opmerking";"linkveld";"toegevoegd_20190424";"gewijzigd_20190424";"toegevoegd_20190510";"gewijzigd_20190510"
"G";1;"098";2;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland INNER JOIN t2 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t2.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([ruigte_moeras_bedekking]/[KruidlaagBedekkingSom_Vast])>=0.3) AND (([vruigtekruiden_bedekking]/[KruidlaagBedekkingSom_Vast])>=0.15))";;;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland INNER JOIN t2 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t2.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE ((([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([ruigte_moeras_bedekking]/[KruidlaagBedekkingSom_Vast])>=0.3) AND (([vruigtekruiden_bedekking]/[KruidlaagBedekkingSom_Vast])>=0.15))";1;516;;196;0;0;0;0
"G";1;"10200";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS SomVanPercentage INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesNam) Like ""juncus eff*"" Or (SPECSYNO.SpeciesNam) Like ""juncus inflex*"" Or (SPECSYNO.SpeciesNam) Like ""juncus acutif*"" Or (SPECSYNO.SpeciesNam) Like ""juncus subnodu*"" Or (SPECSYNO.SpeciesNam) Like ""juncus conglo*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid
HAVING (((Sum(tbl_BasisDataset_RBB.Percentage))>=40))";"058";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS SomVanPercentage INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesNam) Like ""juncus eff*"" Or (SPECSYNO.SpeciesNam) Like ""juncus inflex*"" Or (SPECSYNO.SpeciesNam) Like ""juncus acutif*"" Or (SPECSYNO.SpeciesNam) Like ""juncus subnodu*"" Or (SPECSYNO.SpeciesNam) Like ""juncus conglo*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid
HAVING (((Sum(tbl_BasisDataset_RBB.Percentage))>=40))";0;219;;62;0;0;0;0
"G";1;"10200";1;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True ";"058";1;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True ";0;220;;62;0;0;0;0
"G";1;"105";0;"SELECT Sum(Log((100-[Percentage]+0.01)/100)) AS transPerc, Sum(tbl_BasisDataset_RBB.Percentage) AS SomVanPercentage, tbl_BasisDataset_RBB.RecordingGivid INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SPECIESNAM) Not Like ""tarax*"" And (SPECSYNO.SPECIESNAM) Not Like ""trifolium repens*"" And (SPECSYNO.SPECIESNAM) Not Like ""rumex obt*"" And (SPECSYNO.SPECIESNAM) Not Like ""cirsium arv*"" And (SPECSYNO.SPECIESNAM) Not Like ""cirsium vul*"" And (SPECSYNO.SPECIESNAM) Not Like ""urtica*"") AND ((SPECSYNO.IsEenMeerjarigKruid)=True)) OR (((SPECSYNO.SPECIESNAM) Not Like ""juncus effusus*"") AND ((SPECSYNO.IsEenSchijngras)=True) AND ((SPECSYNO.IsEenjarig)=False)) OR (((SPECSYNO.IsEenDwergstruik)=True))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT Sum(Log((100-[Percentage])/100)) AS transPerc, Sum(tbl_BasisDataset_RBB.Percentage) AS SomVanPercentage, tbl_BasisDataset_RBB.RecordingGivid INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SPECIESNAM) Not Like ""tarax*"" And (SPECSYNO.SPECIESNAM) Not Like ""trifolium repens*"" And (SPECSYNO.SPECIESNAM) Not Like ""rumex obt*"" And (SPECSYNO.SPECIESNAM) Not Like ""cirsium arv*"" And (SPECSYNO.SPECIESNAM) Not Like ""cirsium vul*"" And (SPECSYNO.SPECIESNAM) Not Like ""urtica*"") AND ((SPECSYNO.IsEenMeerjarigKruid)=True)) OR (((SPECSYNO.SPECIESNAM) Not Like ""juncus effusus*"") AND ((SPECSYNO.IsEenSchijngras)=True) AND ((SPECSYNO.IsEenjarig)=False)) OR (((SPECSYNO.IsEenDwergstruik)=True))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;497;;191;0;0;0;0
"G";1;"105";1;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE ((t1.SomVanPercentage>5));";;;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE ((t1.SomVanPercentage>5));";1;498;;191;0;0;0;0
"G";1;"10500";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS SomVanPercentage INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesNam) Like ""juncus acutif*"" Or (SPECSYNO.SpeciesNam) Like ""juncus subnodu*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid
HAVING (((Sum(tbl_BasisDataset_RBB.Percentage))>=30))";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS SomVanPercentage INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesNam) Like ""juncus acutif*"" Or (SPECSYNO.SpeciesNam) Like ""juncus subnodu*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid
HAVING (((Sum(tbl_BasisDataset_RBB.Percentage))>=30))";1;231;;72;0;0;0;0
"G";1;"10500";1;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True ";;;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True ";1;352;;72;0;0;0;0
"G";1;"1061";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS KamGerst_bedekking INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesNam) Like ""cynosurus*"" Or (SPECSYNO.SpeciesNam) Like ""hordeum sec*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";"1101";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS KamGerst_bedekking INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesNam) Like ""cynosurus*"" Or (SPECSYNO.SpeciesNam) Like ""hordeum sec*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";0;232;;73;0;0;0;0
"G";1;"1061";1;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Reukgras_bedekking INTO t2
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesNam) Like ""anthoxanthum odo*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";"1101";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Reukgras_bedekking INTO t2
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesNam) Like ""anthoxanthum odo*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";0;547;;73;0;0;0;0
"G";1;"1061";2;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN ((_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) LEFT JOIN t2 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t2.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((t1.KamGerst_bedekking)>=10 And (t1.KamGerst_bedekking)>=Nz([Reukgras_bedekking])))";"1101";1;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN ((_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) LEFT JOIN t2 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t2.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((t1.KamGerst_bedekking)>=10 And (t1.KamGerst_bedekking)>=Nz([Reukgras_bedekking])))";0;233;;73;0;0;0;0
"G";1;"1062";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS KamGerst_bedekking INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesNam) Like ""cynosurus*"" Or (SPECSYNO.SpeciesNam) Like ""hordeum sec*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";"1102";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS KamGerst_bedekking INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesNam) Like ""cynosurus*"" Or (SPECSYNO.SpeciesNam) Like ""hordeum sec*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";0;548;;74;0;0;0;0
"G";1;"1062";1;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Reukgras_bedekking INTO t2
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesNam) Like ""anthoxanthum odo*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";"1102";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Reukgras_bedekking INTO t2
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SpeciesNam) Like ""anthoxanthum odo*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";0;549;;74;0;0;0;0
"G";1;"1062";2;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN ((_tbl_HS_Opnamen_Grasland LEFT JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) INNER JOIN t2 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t2.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((t2.Reukgras_bedekking)>=10 And (t2.Reukgras_bedekking)>=Nz([KamGerst_bedekking])))";"1102";0;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN ((_tbl_HS_Opnamen_Grasland LEFT JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) INNER JOIN t2 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t2.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((t2.Reukgras_bedekking)>=10 And (t2.Reukgras_bedekking)>=Nz([KamGerst_bedekking])))";0;234;;74;0;0;0;0
"G";1;"110";0;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE ((([_tbl_HS_Opnamen_Grasland].vruigtekruiden_bedekking)>=10) AND (([_tbl_HS_Opnamen_Grasland].vruigtekruiden_aantal)>=2))";"043";0;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE ((([_tbl_HS_Opnamen_Grasland].vruigtekruiden_bedekking)>=10) AND (([_tbl_HS_Opnamen_Grasland].vruigtekruiden_aantal)>=2))";0;235;;76;0;0;0;0
"G";0;"1102";0;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland INNER JOIN tbl_BasisDataset_RBB ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = tbl_BasisDataset_RBB.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((tbl_BasisDataset_RBB.SpeciesNam) Like ""anthoxanthum odo*"") AND ((tbl_BasisDataset_RBB.Percentage)>=10));";"1102";0;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland INNER JOIN tbl_BasisDataset_RBB ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = tbl_BasisDataset_RBB.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((tbl_BasisDataset_RBB.SpeciesNam) Like ""anthoxanthum odo*"") AND ((tbl_BasisDataset_RBB.Percentage)>=10));";0;70;;;0;0;0;0
"G";0;"1103";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS SomVanPercentage INTO t1
FROM tbl_BasisDataset_RBB
WHERE (((tbl_BasisDataset_RBB.SpeciesNam) Like ""agrostis cap*"" Or (tbl_BasisDataset_RBB.SpeciesNam) Like ""festuca rubr*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid
HAVING (((Sum(tbl_BasisDataset_RBB.Percentage))>=50));";"1103";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS SomVanPercentage INTO t1
FROM tbl_BasisDataset_RBB
WHERE (((tbl_BasisDataset_RBB.SpeciesNam) Like ""agrostis cap*"" Or (tbl_BasisDataset_RBB.SpeciesNam) Like ""festuca rubr*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid
HAVING (((Sum(tbl_BasisDataset_RBB.Percentage))>=50));";0;71;;;0;0;0;0
"G";0;"1103";1;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True ";"1103";1;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True ";0;72;;;0;0;0;0
"G";0;"1104";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS SomVanPercentage INTO t1
FROM tbl_BasisDataset_RBB
WHERE (((tbl_BasisDataset_RBB.SpeciesNam) Like ""agrostis stol*"" Or (tbl_BasisDataset_RBB.SpeciesNam) Like ""glyceria flui*"" Or (tbl_BasisDataset_RBB.SpeciesNam) Like ""alopecurus prat*"" Or (tbl_BasisDataset_RBB.SpeciesNam) Like ""alopecurus gen*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid
HAVING (((Sum(tbl_BasisDataset_RBB.Percentage))>=50));";"1104";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS SomVanPercentage INTO t1
FROM tbl_BasisDataset_RBB
WHERE (((tbl_BasisDataset_RBB.SpeciesNam) Like ""agrostis stol*"" Or (tbl_BasisDataset_RBB.SpeciesNam) Like ""glyceria flui*"" Or (tbl_BasisDataset_RBB.SpeciesNam) Like ""alopecurus prat*"" Or (tbl_BasisDataset_RBB.SpeciesNam) Like ""alopecurus gen*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid
HAVING (((Sum(tbl_BasisDataset_RBB.Percentage))>=50));";0;73;;;0;0;0;0
"G";0;"1104";1;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True ";"1104";1;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True ";0;74;;;0;0;0;0
"G";0;"1105";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS SomVanPercentage INTO t1
FROM tbl_BasisDataset_RBB
WHERE (((tbl_BasisDataset_RBB.SpeciesNam) Like ""lolium per*"" Or (tbl_BasisDataset_RBB.SpeciesNam) Like ""elymus rep*"" Or (tbl_BasisDataset_RBB.SpeciesNam) Like ""holcus lan*"" Or (tbl_BasisDataset_RBB.SpeciesNam) Like ""poa prat*"" Or (tbl_BasisDataset_RBB.SpeciesNam) Like ""poa triv*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid
HAVING (((Sum(tbl_BasisDataset_RBB.Percentage))>=50));";"1105";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS SomVanPercentage INTO t1
FROM tbl_BasisDataset_RBB
WHERE (((tbl_BasisDataset_RBB.SpeciesNam) Like ""lolium per*"" Or (tbl_BasisDataset_RBB.SpeciesNam) Like ""elymus rep*"" Or (tbl_BasisDataset_RBB.SpeciesNam) Like ""holcus lan*"" Or (tbl_BasisDataset_RBB.SpeciesNam) Like ""poa prat*"" Or (tbl_BasisDataset_RBB.SpeciesNam) Like ""poa triv*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid
HAVING (((Sum(tbl_BasisDataset_RBB.Percentage))>=50));";0;75;;;0;0;0;0
"G";0;"1105";1;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True ";"1105";1;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True ";0;76;;;0;0;0;0
"G";1;"119";0;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN ((_tbl_HS_Opnamen_Grasland INNER JOIN tbl_BasisDataset_RBB ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = tbl_BasisDataset_RBB.RecordingGivid) INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((SPECSYNO.SpeciesNam) Like ""juncus subnod*"") AND ((tbl_BasisDataset_RBB.Percentage)>=10))";"6602";0;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN ((_tbl_HS_Opnamen_Grasland INNER JOIN tbl_BasisDataset_RBB ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = tbl_BasisDataset_RBB.RecordingGivid) INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((SPECSYNO.SpeciesNam) Like ""juncus subnod*"") AND ((tbl_BasisDataset_RBB.Percentage)>=10))";0;236;;82;0;0;0;0
"G";1;"120";0;"SELECT tbl_LSVI3_soorten.WetNaam INTO t1
FROM tbl_LSVI3_soorten
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=541 Or (tbl_LSVI3_soorten.SoortenlijstNr)=542 Or (tbl_LSVI3_soorten.SoortenlijstNr)=547))
GROUP BY tbl_LSVI3_soorten.WetNaam";"317";0;"SELECT tbl_LSVI3_soorten.WetNaam INTO t1
FROM tbl_LSVI3_soorten
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=541 Or (tbl_LSVI3_soorten.SoortenlijstNr)=542 Or (tbl_LSVI3_soorten.SoortenlijstNr)=547))
GROUP BY tbl_LSVI3_soorten.WetNaam";0;436;;177;0;0;0;0
